review_id,source,post_date,rating,theme,theme_name,is_question,text,tokens,token_text,sentiment,sent_band,lda_topic,rating_num,mined_theme
R0683,小红书,2025-04-22,4.0,praise,正向评价,0,用了大半年，多店铺多平台统一管理，Temu扩店一点不慌,"['大半年', '统一', '管理', 'Temu', '扩店', '一点']",大半年 统一 管理 Temu 扩店 一点,0.421,中性,物流同步与回传,4.0,正向评价
R0706,知乎,2025-07-27,1.0,inventory,多平台库存不同步/超卖,0,用了大半年，多仓调拨后库存卡在路上半天，可用库存数字全乱，退款退到麻木,"['大半年', '多仓', '调拨', '库存', '路上', '可用', '库存', '数字', '全乱', '退款', '麻木']",大半年 多仓 调拨 库存 路上 可用 库存 数字 全乱 退款 麻木,0.009,负面,其他使用体验,1.0,多平台库存/超卖
R0520,知乎,2025-03-29,1.0,finance,对账与财务能力弱,0,用了大半年，利润报表算不准，头程运费和广告费分摊逻辑看不懂，大促根本不敢放量🤦,"['大半年', '利润报表', '不准', '头程', '运费', '广告费', '分摊', '逻辑', '看不懂']",大半年 利润报表 不准 头程 运费 广告费 分摊 逻辑 看不懂,0.003,负面,其他使用体验,1.0,财务对账
R0131,小红书,2025-03-31,2.0,logistics,物流单号同步慢/回传失败,0,吐槽一下，Temu订单换了跟踪号之后系统里不同步，轨迹直接断掉，平台扣分扣到肉疼,"['Temu', '订单', '跟踪', '同步', '轨迹', '断掉']",Temu 订单 跟踪 同步 轨迹 断掉,0.006,负面,客服与工单,2.0,物流同步与回传
R0705,华为应用市场,2025-06-12,1.0,stability,系统卡顿/大促不稳定,0,吐槽一下，手机端更夸张，查个订单能闪退十几次，大家注意避坑,"['夸张', '查个', '订单', '闪退', '十几次']",夸张 查个 订单 闪退 十几次,0.002,负面,价格与收费,1.0,订单同步与处理
R0704,官方社区,2025-05-22,1.0,listing,刊登与商品管理问题,0,Shopee类目对不上，刊登被退回说属性缺失，买家天天催发货,"['Shopee', '类目', '对不上', '刊登', '退回', '属性', '缺失', '天天', '发货']",Shopee 类目 对不上 刊登 退回 属性 缺失 天天 发货,0.0,负面,其他使用体验,1.0,刊登与商品
R0365,官方社区,2025-05-24,1.0,inventory,多平台库存不同步/超卖,0,老用户说句公道话，安全库存设了不提醒，断货好几天才发现,"['说句', '安全库存', '提醒', '断货好', '几天']",说句 安全库存 提醒 断货好 几天,0.008,负面,价格与收费,1.0,多平台库存/超卖
R0461,小米应用商店,2025-03-17,1.0,support,客服响应慢/处理周期长,0,客服响应是真的慢，工单提交三天没人理,"['客服', '响应', '工单', '提交', '三天', '人理']",客服 响应 工单 提交 三天 人理,0.0,负面,客服与工单,1.0,客服与工单
R0800,小米应用商店,2025-05-17,3.0,order_sync,订单漏单/同步延迟,0,用了大半年，同步基本及时，个别订单要手动拉一下，整体可以接受，大家注意避坑,"['大半年', '同步', '基本', '及时', '个别', '订单', '接受']",大半年 同步 基本 及时 个别 订单 接受,0.137,负面,其他使用体验,3.0,订单同步与处理
R0689,华为应用市场,2025-04-04,2.0,pricing,价格与收费争议,0,老用户说句公道话，基础版好多功能要额外加钱，模块分开收费套路深，光这个每月损失不少钱，大家注意避坑,"['说句', '基础', '版好', '多功能', '额外', '模块', '分开', '收费', '套路']",说句 基础 版好 多功能 额外 模块 分开 收费 套路,0.013,负面,其他使用体验,2.0,价格与收费
R0679,App Store,2025-08-22,3.0,logistics,物流单号同步慢/回传失败,1,物流超时预警在哪里设置？想让客服提前介入,"['物流', '超时', '预警', '哪里', '设置', '客服', '提前', '介入']",物流 超时 预警 哪里 设置 客服 提前 介入,0.055,负面,其他使用体验,3.0,物流同步与回传
R0343,知乎,2025-03-22,1.0,order_sync,订单漏单/同步延迟,0,吐槽一下，异常订单不标红不提醒，混在正常单里差点发错，退款退到麻木,"['异常', '订单', '不标', '提醒', '混在', '正常', '单里', '差点', '发错', '退款', '麻木']",异常 订单 不标 提醒 混在 正常 单里 差点 发错 退款 麻木,0.009,负面,价格与收费,1.0,订单同步与处理
R0670,小米应用商店,2025-06-17,5.0,praise,正向评价,0,说实话，从选品刊登到发货对账全链路打通，数据不用倒来倒去！！！,"['说实话', '选品', '刊登', '发货', '对账', '链路', '打通', '数据', '不用', '倒来倒去']",说实话 选品 刊登 发货 对账 链路 打通 数据 不用 倒来倒去,0.005,负面,价格与收费,5.0,财务对账
R0038,小红书,2025-03-06,4.0,stability,系统卡顿/大促不稳定,0,平时挺稳，就是虾皮大促节点会慢一些，避开高峰还行！！！,"['平时', '挺稳', '虾皮', '节点', '会慢', '一些', '避开', '高峰']",平时 挺稳 虾皮 节点 会慢 一些 避开 高峰,0.984,正面,多平台库存/超卖,4.0,未分类
R0738,App Store,2025-06-03,3.0,logistics,物流单号同步慢/回传失败,0,吐槽一下，物流轨迹比物流商官网慢两个小时，凑合吧,"['物流轨迹', '物流', '商官', '网慢', '两个', '凑合']",物流轨迹 物流 商官 网慢 两个 凑合,0.524,中性,物流同步与回传,3.0,物流同步与回传
R0126,华为应用市场,2025-03-20,5.0,praise,正向评价,0,客观说一句，免费版就够用，小卖家福音，客服回复也及时，五星 有没有同款情况的卖家,"['免费版', '够用', '福音', '客服', '回复', '及时', '五星', '有没有']",免费版 够用 福音 客服 回复 及时 五星 有没有,0.027,负面,其他使用体验,5.0,客服与工单
R0823,小红书,2025-05-27,4.0,inventory,多平台库存不同步/超卖,0,客观说一句，功能有但配置复杂，研究了两天才搞懂可售和可用的区别,"['复杂', '搞懂', '可售', '可用', '区别']",复杂 搞懂 可售 可用 区别,0.436,中性,其他使用体验,4.0,多平台库存/超卖
R0245,App Store,2025-04-04,3.0,finance,对账与财务能力弱,0,说实话，报表够用但不灵活，想要的维度得找客服定制导出 有没有同款情况的卖家,"['说实话', '报表', '够用', '灵活', '想要', '维度', '客服', '定制', '导出', '有没有']",说实话 报表 够用 灵活 想要 维度 客服 定制 导出 有没有,0.052,负面,其他使用体验,3.0,客服与工单
R0737,App Store,2025-06-10,5.0,praise,正向评价,0,用了大半年，客户成功团队专业，季度回访还给优化建议，不像别家收钱就消失，有用点个赞,"['大半年', '客户', '回访', '还给', '不像', '别家', '收钱', '点个']",大半年 客户 回访 还给 不像 别家 收钱 点个,0.117,负面,其他使用体验,5.0,正向评价
R0671,小红书,2025-05-09,3.0,stability,系统卡顿/大促不稳定,1,批量审单总超时失败，一次最多能处理多少单？🤦,"['批量', '审单', '超时', '失败', '一次', '最多能', '处理', '多少']",批量 审单 超时 失败 一次 最多能 处理 多少,0.037,负面,多平台库存/超卖,3.0,订单同步与处理
R0410,华为应用市场,2025-07-24,2.0,inventory,多平台库存不同步/超卖,0,盘点功能难用，盘完差异一大把也不知道哪笔单扣错 有没有同款情况的卖家,"['盘点', '差异', '一大', '哪笔', '单扣', '有没有']",盘点 差异 一大 哪笔 单扣 有没有,0.16,负面,其他使用体验,2.0,多平台库存/超卖
R0545,华为应用市场,2025-06-10,3.0,listing,刊登与商品管理问题,1,定时刊登在哪里设置？想卡在平台流量高峰上线,"['定时', '刊登', '哪里', '设置', '想卡', '流量', '高峰', '上线']",定时 刊登 哪里 设置 想卡 流量 高峰 上线,0.06,负面,其他使用体验,3.0,刊登与商品
R0309,App Store,2025-08-18,3.0,stability,系统卡顿/大促不稳定,0,旺季实测，卡顿有但能接受，希望继续优化服务器，有用点个赞,"['卡顿', '接受', '希望', '服务器', '点个']",卡顿 接受 希望 服务器 点个,0.972,正面,其他使用体验,3.0,系统稳定性
R0708,华为应用市场,2025-06-23,4.0,praise,正向评价,0,用了大半年，仓库从纸单换到PDA拣货，错发率基本归零,"['大半年', '仓库', '从纸', '单换', 'PDA', '错发率', '基本', '归零']",大半年 仓库 从纸 单换 PDA 错发率 基本 归零,0.008,负面,客服与工单,4.0,正向评价
R0113,小米应用商店,2025-05-24,3.0,inventory,多平台库存不同步/超卖,0,说实话，库存同步基本准，但大促那几分钟会延迟，建议留点缓冲,"['说实话', '库存同步', '基本', '几分钟', '延迟', '留点', '缓冲']",说实话 库存同步 基本 几分钟 延迟 留点 缓冲,0.478,中性,其他使用体验,3.0,多平台库存/超卖
R0049,小红书,2025-05-20,3.0,inventory,多平台库存不同步/超卖,0,真的服了，功能有但配置复杂，研究了两天才搞懂可售和可用的区别,"['复杂', '搞懂', '可售', '可用', '区别']",复杂 搞懂 可售 可用 区别,0.42,中性,其他使用体验,3.0,多平台库存/超卖
R0426,App Store,2025-05-13,1.0,inventory,多平台库存不同步/超卖,0,旺季实测，采购在途数量经常算错，备货多备了一倍资金全压货上！！！,"['采购', '数量', '算错', '备货', '多备', '一倍', '资金', '压货']",采购 数量 算错 备货 多备 一倍 资金 压货,0.037,负面,多平台库存/超卖,1.0,多平台库存/超卖
R0405,官方社区,2025-03-22,5.0,praise,正向评价,0,系统稳定功能扎实，换了三家ERP最后在云帆安家，大家注意避坑,"['稳定', '扎实', '三家', 'ERP', '最后', '云帆', '安家']",稳定 扎实 三家 ERP 最后 云帆 安家,0.848,正面,客服与工单,5.0,正向评价
R0211,小红书,2025-03-19,4.0,inventory,多平台库存不同步/超卖,0,超卖预警救了我好几次，库存一到阈值自动下架，Lazada评分稳了 有没有同款情况的卖家,"['超卖', '预警', '几次', '库存', '一到', '阈值', '下架', 'Lazada', '评分', '有没有']",超卖 预警 几次 库存 一到 阈值 下架 Lazada 评分 有没有,0.153,负面,多平台库存/超卖,4.0,多平台库存/超卖
R0575,知乎,2025-07-09,1.0,inventory,多平台库存不同步/超卖,0,旺季实测，FBA仓和自营仓库存分开看，每次都要自己加总！！！,"['FBA', '自营', '仓库', '分开', '每次', '加总']",FBA 自营 仓库 分开 每次 加总,0.166,负面,客服与工单,1.0,多平台库存/超卖
R0508,小红书,2025-05-05,1.0,logistics,物流单号同步慢/回传失败,0,旺季实测，批量发货后单号回传成功率不到九成，每天都要人工核，退款退到麻木，老板已经在问我了,"['批量', '发货', '单号回传', '成功率', '不到', '九成', '人工', '退款', '麻木']",批量 发货 单号回传 成功率 不到 九成 人工 退款 麻木,0.105,负面,其他使用体验,1.0,物流同步与回传
R0048,华为应用市场,2025-05-10,3.0,pricing,价格与收费争议,1,发票在哪里申请？可以开增值税专用发票吗？,"['发票', '哪里', '申请', '增值税', '专用发票']",发票 哪里 申请 增值税 专用发票,0.01,负面,物流同步与回传,3.0,未分类
R0010,官方社区,2025-06-17,4.0,logistics,物流单号同步慢/回传失败,0,真的服了，云帆对接的物流渠道是真的全，4PX一键下单打单很顺 有没有同款情况的卖家无语了,"['云帆', '对接', '物流', '渠道', '4PX', '一键', '单打', '有没有', '无语']",云帆 对接 物流 渠道 4PX 一键 单打 有没有 无语,0.137,负面,其他使用体验,4.0,物流同步与回传
R0209,小米应用商店,2025-04-01,3.0,praise,正向评价,0,旺季实测，中规中矩不出错，跨境工具里算第一梯队,"['中规中矩', '出错', '跨境', '工具', '里算', '第一', '梯队']",中规中矩 出错 跨境 工具 里算 第一 梯队,0.998,正面,其他使用体验,3.0,正向评价
R0486,小红书,2025-03-09,1.0,finance,对账与财务能力弱,0,说实话，财务模块学习成本高，会计研究一周说不如手工表，大家注意避坑,"['说实话', '财务', '模块', '学习', '成本', '会计', '一周', '不如', '手工']",说实话 财务 模块 学习 成本 会计 一周 不如 手工,0.512,中性,物流同步与回传,1.0,财务对账
R0694,华为应用市场,2025-04-24,1.0,logistics,物流单号同步慢/回传失败,0,旺季实测，物流超时预警根本不触发，等买家投诉才知道包裹卡了，仓库白忙一场，老板已经在问我了,"['物流', '超时', '预警', '触发', '投诉', '包裹', '仓库', '白忙', '一场']",物流 超时 预警 触发 投诉 包裹 仓库 白忙 一场,0.0,负面,其他使用体验,1.0,物流同步与回传
R0423,官方社区,2025-03-02,1.0,stability,系统卡顿/大促不稳定,0,吐槽一下，大促当天直接崩了几十个小时，订单全积压,"['几十个', '订单', '积压']",几十个 订单 积压,0.043,负面,价格与收费,1.0,订单同步与处理
R0243,华为应用市场,2025-08-15,2.0,onboarding,上手成本高/引导不足,0,旺季实测，培训约了好几次都改期，最后只能看录播自学，半夜还在手动补，老板已经在问我了,"['培训', '几次', '改期', '最后', '录播', '自学']",培训 几次 改期 最后 录播 自学,0.539,中性,客服与工单,2.0,上手与培训
R0539,小红书,2025-06-01,1.0,listing,刊登与商品管理问题,0,老用户说句公道话，Listing监控形同虚设，跟卖提醒一点不准，老板已经在问我了,"['说句', 'Listing', '监控', '形同虚设', '提醒', '一点', '不准']",说句 Listing 监控 形同虚设 提醒 一点 不准,0.0,负面,其他使用体验,1.0,刊登与商品
